File name,Segment length,Normalized segment length,Total segment weight,Alignment position
A_uL06a-uL06b,13,0.06951871657754011,24.40022844958879,90-108
A_uL06a-uL06b,19,0.10160427807486631,36.29397959183674,156-177
A_uL06a-uL06b,20,0.10695187165775401,63.872222053000314,213-232
A_uL06a-uL06b,32,0.1711229946524064,80.4480581784953,48-84
A_uL06a-uL06b,32,0.1711229946524064,81.14574169966494,121-152
A_uL10a-uL10b,1,0.003003003003003003,3.560141937371964,16-16
A_uL10a-uL10b,1,0.003003003003003003,1.9187313432835826,284-284
A_uL10a-uL10b,1,0.003003003003003003,2.9583860111208664,288-288
A_uL10a-uL10b,2,0.006006006006006006,2.725580918934739,298-299
A_uL10a-uL10b,4,0.012012012012012012,9.572026631548145,217-220
A_uL10a-uL10b,4,0.012012012012012012,3.5534708808896704,319-322
A_uL10a-uL10b,5,0.015015015015015015,9.03243195785777,140-144
A_uL10a-uL10b,6,0.018018018018018018,11.401995902838749,189-194
A_uL10a-uL10b,7,0.021021021021021023,12.41610330699444,206-212
A_uL10a-uL10b,9,0.02702702702702703,16.30425226807141,59-67
A_uL10a-uL10b,10,0.03003003003003003,23.008763535264855,71-80
A_uL10a-uL10b,14,0.042042042042042045,12.576071115013171,252-265
A_uL10a-uL10b,16,0.04804804804804805,28.741867134913672,39-54
A_uL10a-uL10b,18,0.05405405405405406,29.804378109452745,116-135
A_uL10a-uL10b,19,0.057057057057057055,42.58348990342406,87-105
A_uL11a-uL11b,2,0.011976047904191617,6.326066433566433,1-2
A_uL11a-uL11b,40,0.23952095808383234,121.3374300699301,12-51
A_uL11a-uL11b,92,0.5508982035928144,229.53584498834502,59-202
A_uL13a-uL13b,1,0.005747126436781609,1.7481207598371777,6-6
A_uL13a-uL13b,1,0.005747126436781609,1.605841248303935,110-110
A_uL13a-uL13b,1,0.005747126436781609,2.6359633649932164,114-114
A_uL13a-uL13b,1,0.005747126436781609,1.0215807327001358,124-124
A_uL13a-uL13b,8,0.04597701149425287,9.097238805970148,221-228
A_uL13a-uL13b,15,0.08620689655172414,42.79736770691994,160-174
A_uL13a-uL13b,16,0.09195402298850575,53.766858887381275,138-155
A_uL13a-uL13b,17,0.09770114942528736,56.90688602442335,89-105
A_uL13a-uL13b,23,0.13218390804597702,74.87923337856175,46-68
A_uL14a-uL14b,1,0.007352941176470588,6.0649999999999995,1-1
A_uL14a-uL14b,5,0.03676470588235294,13.483280818131565,87-91
A_uL14a-uL14b,16,0.11764705882352941,52.10264787175235,95-110
A_uL14a-uL14b,23,0.16911764705882354,61.96504975124379,50-72
A_uL14a-uL14b,69,0.5073529411764706,206.27690713101163,117-188
A_uL15a-uL15b,1,0.0055248618784530384,2.1331411126187247,12-12
A_uL15a-uL15b,1,0.0055248618784530384,2.42836499321574,66-66
A_uL15a-uL15b,1,0.0055248618784530384,6.392272727272727,89-89
A_uL15a-uL15b,5,0.027624309392265192,18.23367706919946,100-105
A_uL15a-uL15b,6,0.03314917127071823,10.695061058344642,176-181
A_uL15a-uL15b,8,0.04419889502762431,20.084070556309364,147-155
A_uL15a-uL15b,32,0.17679558011049723,64.30888738127544,19-59
A_uL15a-uL15b,34,0.1878453038674033,84.97495929443691,196-233
A_uL16a-uL16b,1,0.0055248618784530384,7.065,65-65
A_uL16a-uL16b,1,0.0055248618784530384,1.0871539362013465,69-69
A_uL16a-uL16b,1,0.0055248618784530384,3.9938849868305533,89-89
A_uL16a-uL16b,3,0.016574585635359115,9.9570412642669,151-153
A_uL16a-uL16b,4,0.022099447513812154,4.798129938542583,48-51
A_uL16a-uL16b,5,0.027624309392265192,16.48446590576529,141-145
A_uL16a-uL16b,8,0.04419889502762431,21.49248609891718,20-27
A_uL16a-uL16b,8,0.04419889502762431,8.5664398595259,127-134
A_uL16a-uL16b,10,0.055248618784530384,25.533138718173838,114-123
A_uL16a-uL16b,11,0.06077348066298342,16.798807433421132,75-85
A_uL16a-uL16b,14,0.07734806629834254,38.37317968978636,94-107
A_uL16a-uL16b,19,0.10497237569060773,35.357468539654676,157-177
A_uL16a-uL16b,19,0.10497237569060773,49.507630962832906,183-201
A_uL18a-uL18b,1,0.00510204081632653,4.152806251760067,33-33
A_uL18a-uL18b,1,0.00510204081632653,2.8197451422134607,46-46
A_uL18a-uL18b,1,0.00510204081632653,1.6637327513376512,109-109
A_uL18a-uL18b,12,0.061224489795918366,23.831638974936638,94-105
A_uL18a-uL18b,13,0.0663265306122449,20.862209236834698,50-63
A_uL18a-uL18b,16,0.08163265306122448,39.92413263869332,160-175
A_uL18a-uL18b,20,0.10204081632653061,51.287765418192066,69-88
A_uL18a-uL18b,30,0.15306122448979592,65.76255421008169,121-152
A_uL22a-uL22b,1,0.006211180124223602,2.863148148148148,1-1
A_uL22a-uL22b,2,0.012422360248447204,6.406284348864995,167-168
A_uL22a-uL22b,12,0.07453416149068323,25.05883512544803,280-291
A_uL22a-uL22b,30,0.18633540372670807,58.51661887694146,113-163
A_uL22a-uL22b,54,0.33540372670807456,122.12971923536442,206-266
A_uL23a-uL23b,4,0.038461538461538464,6.8508319513543405,163-166
A_uL23a-uL23b,12,0.11538461538461539,31.989745715865126,143-154
A_uL23a-uL23b,53,0.5096153846153846,140.94966279712554,52-122
A_uL24a-uL24b,1,0.0064516129032258064,1.0780949028442695,116-116
A_uL24a-uL24b,1,0.0064516129032258064,5.112226133483527,159-159
A_uL24a-uL24b,4,0.025806451612903226,3.7117516192621807,163-166
A_uL24a-uL24b,11,0.07096774193548387,31.122482399324138,136-146
A_uL24a-uL24b,41,0.2645161290322581,99.54965361869897,65-112
A_uL29a-uL29b,1,0.013333333333333334,1.4423778167983614,8-8
A_uL29a-uL29b,24,0.32,62.38176909569798,80-103
A_uL29a-uL29b,35,0.4666666666666667,64.06661691542288,23-76
A_uL30a-uL30b,1,0.006289308176100629,3.8161404958677685,152-152
A_uL30a-uL30b,11,0.06918238993710692,17.065975206611572,92-103
A_uL30a-uL30b,37,0.23270440251572327,74.84190909090908,107-148
A_uS02a-uS02b,1,0.0036496350364963502,1.0237064676616918,494-494
A_uS02a-uS02b,2,0.0072992700729927005,6.256397424641499,28-29
A_uS02a-uS02b,9,0.032846715328467155,24.017774363476732,184-192
A_uS02a-uS02b,9,0.032846715328467155,14.28640035118525,383-391
A_uS02a-uS02b,10,0.0364963503649635,15.801062335381914,213-222
A_uS02a-uS02b,11,0.040145985401459854,35.00121597892889,199-209
A_uS02a-uS02b,12,0.043795620437956206,38.3778007023705,256-267
A_uS02a-uS02b,16,0.058394160583941604,45.134373719637104,164-179
A_uS02a-uS02b,20,0.072992700729927,51.577544629792214,360-379
A_uS02a-uS02b,26,0.0948905109489051,38.27851331577408,227-252
A_uS02a-uS02b,33,0.12043795620437957,101.40407667544633,324-356
A_uS03a-uS03b,1,0.003436426116838488,1.5242709529276697,14-14
A_uS03a-uS03b,1,0.003436426116838488,1.0251607347876006,246-246
A_uS03a-uS03b,1,0.003436426116838488,1.2074512055109072,256-256
A_uS03a-uS03b,4,0.013745704467353952,19.053340987370838,149-152
A_uS03a-uS03b,5,0.01718213058419244,8.563828932261769,32-36
A_uS03a-uS03b,10,0.03436426116838488,23.69826636050517,185-194
A_uS03a-uS03b,12,0.041237113402061855,21.60970723306544,201-212
A_uS03a-uS03b,14,0.048109965635738834,38.82679678530425,217-233
A_uS03a-uS03b,24,0.08247422680412371,65.07885763490242,156-180
A_uS03a-uS03b,26,0.08934707903780069,46.827491389207815,40-72
A_uS03a-uS03b,27,0.09278350515463918,74.8242192881745,117-143
A_uS03a-uS03b,32,0.10996563573883161,88.51376578645238,78-109
A_uS04a-uS04b,1,0.004,4.000599778883362,204-204
A_uS04a-uS04b,1,0.004,1.7055472636815925,210-210
A_uS04a-uS04b,1,0.004,1.5952377003869542,227-227
A_uS04a-uS04b,2,0.008,7.221404090657821,1-2
A_uS04a-uS04b,2,0.008,6.045699281370924,11-12
A_uS04a-uS04b,9,0.036,12.050215588723052,46-54
A_uS04a-uS04b,14,0.056,37.13548092868989,62-75
A_uS04a-uS04b,16,0.064,24.515442233278055,84-99
A_uS04a-uS04b,53,0.212,152.15730790491983,148-200
A_uS05a-uS05b,1,0.004347826086956522,1.0547457158651192,198-198
A_uS05a-uS05b,1,0.004347826086956522,1.0817219458264238,286-286
A_uS05a-uS05b,2,0.008695652173913044,6.796639027086789,1-2
A_uS05a-uS05b,2,0.008695652173913044,3.096749585406302,75-76
A_uS05a-uS05b,9,0.0391304347826087,17.36180762852405,87-95
A_uS05a-uS05b,57,0.24782608695652175,157.59207849640686,136-193
A_uS05a-uS05b,68,0.2956521739130435,169.99046434494196,209-281
A_uS07a-uS07b,1,0.005076142131979695,4.661451703745422,93-93
A_uS07a-uS07b,1,0.005076142131979695,2.466858631371445,111-111
A_uS07a-uS07b,1,0.005076142131979695,3.0210687130385803,258-258
A_uS07a-uS07b,4,0.02030456852791878,4.715468882005069,78-81
A_uS07a-uS07b,4,0.02030456852791878,9.870021120811039,86-89
A_uS07a-uS07b,7,0.03553299492385787,21.170677274007325,229-235
A_uS07a-uS07b,10,0.050761421319796954,30.559655026753028,116-125
A_uS07a-uS07b,16,0.08121827411167512,42.893259645170374,239-254
A_uS07a-uS07b,16,0.08121827411167512,46.94491974091805,290-305
A_uS07a-uS07b,20,0.10152284263959391,47.2672599267812,264-283
A_uS07a-uS07b,42,0.2131979695431472,110.30081103914392,149-225
A_uS08a-uS08b,1,0.007518796992481203,1.6252193116052396,79-79
A_uS08a-uS08b,3,0.022556390977443608,7.3617072799268986,90-92
A_uS08a-uS08b,5,0.03759398496240601,5.3348111483399325,97-101
A_uS08a-uS08b,8,0.06015037593984962,16.84053457203777,105-114
A_uS08a-uS08b,32,0.24060150375939848,109.2317544928419,120-151
A_uS08a-uS08b,65,0.48872180451127817,141.19755406640266,4-74
A_uS09a-uS09b,1,0.006802721088435374,1.0777418463239363,4-4
A_uS09a-uS09b,3,0.02040816326530612,9.243369264787175,176-178
A_uS09a-uS09b,28,0.19047619047619047,69.41318131564401,187-216
A_uS09a-uS09b,30,0.20408163265306123,93.21736318407957,64-97
A_uS09a-uS09b,54,0.3673469387755102,124.38480375898288,102-158
A_uS10a-uS10b,22,0.20952380952380953,55.01897557666216,96-125
A_uS10a-uS10b,74,0.7047619047619048,203.17747625508818,10-91
A_uS11a-uS11b,2,0.013888888888888888,6.899817578772804,1-8
A_uS11a-uS11b,2,0.013888888888888888,3.0659314538419022,76-77
A_uS11a-uS11b,31,0.2152777777777778,109.19271697070204,82-112
A_uS11a-uS11b,32,0.2222222222222222,78.59694306246544,121-153
A_uS11a-uS11b,40,0.2777777777777778,144.05401879491433,163-204
A_uS12a-uS12b,1,0.006535947712418301,3.2424461028192377,181-181
A_uS12a-uS12b,2,0.013071895424836602,6.101254836926479,51-52
A_uS12a-uS12b,8,0.05228758169934641,18.00254007739083,170-177
A_uS12a-uS12b,10,0.06535947712418301,14.859090657822001,29-38
A_uS12a-uS12b,11,0.0718954248366013,36.87217523493643,130-140
A_uS12a-uS12b,18,0.11764705882352941,55.58021282476506,148-165
A_uS12a-uS12b,19,0.12418300653594772,47.347736318407954,57-89
A_uS12a-uS12b,30,0.19607843137254902,111.20658374792704,96-125
A_uS13a-uS13b,1,0.006289308176100629,6.445044223327807,204-204
A_uS13a-uS13b,5,0.031446540880503145,9.533087341072415,221-225
A_uS13a-uS13b,7,0.0440251572327044,14.31223880597015,147-153
A_uS13a-uS13b,26,0.16352201257861634,65.55924820342732,55-81
A_uS13a-uS13b,32,0.20125786163522014,61.47789110005529,85-120
A_uS13a-uS13b,36,0.22641509433962265,115.72911276948591,157-192
A_uS14a-uS14b,3,0.028846153846153848,9.226373134328357,1-3
A_uS14a-uS14b,4,0.038461538461538464,4.141567164179105,53-59
A_uS14a-uS14b,6,0.057692307692307696,16.661104477611943,102-107
A_uS14a-uS14b,34,0.3269230769230769,87.39485074626867,63-97
A_uS15a-uS15b,2,0.012903225806451613,6.974073748902548,8-9
A_uS15a-uS15b,2,0.012903225806451613,9.096344746853964,180-181
A_uS15a-uS15b,3,0.01935483870967742,3.535618964003513,68-70
A_uS15a-uS15b,5,0.03225806451612903,8.331378402107113,187-191
A_uS15a-uS15b,6,0.03870967741935484,15.73936786654961,76-81
A_uS15a-uS15b,11,0.07096774193548387,17.30115305823822,44-54
A_uS15a-uS15b,43,0.27741935483870966,102.93955370207784,115-172
A_uS17a-uS17b,1,0.008849557522123894,1.669201216141515,30-30
A_uS17a-uS17b,16,0.1415929203539823,40.77087893864014,105-120
A_uS17a-uS17b,21,0.18584070796460178,55.34897457158651,79-99
A_uS17a-uS17b,28,0.24778761061946902,81.77672194582642,129-160
A_uS19a-uS19b,2,0.0136986301369863,6.940257801899593,1-2
A_uS19a-uS19b,2,0.0136986301369863,4.525576662143827,201-202
A_uS19a-uS19b,3,0.02054794520547945,11.78476933514247,191-193
A_uS19a-uS19b,5,0.03424657534246575,18.151865671641794,92-96
A_uS19a-uS19b,10,0.0684931506849315,16.877170963364996,107-116
A_uS19a-uS19b,12,0.0821917808219178,23.268948439620083,124-143
A_uS19a-uS19b,39,0.2671232876712329,144.43415196743555,147-186
C_uS02a-uS03b,1,0.0034965034965034965,1.1396268656716422,318-318
C_uS02a-uS03b,1,0.0034965034965034965,1.498684518583553,342-342
C_uS02a-uS03b,1,0.0034965034965034965,1.1154243488440154,360-360
C_uS02a-uS03b,3,0.01048951048951049,7.546476441322798,1-3
C_uS02a-uS03b,3,0.01048951048951049,9.742585601404745,335-337
C_uS02a-uS03b,4,0.013986013986013986,11.089937079309339,227-230
C_uS02a-uS03b,4,0.013986013986013986,12.363861574480541,308-311
C_uS02a-uS03b,5,0.017482517482517484,7.520637986537899,139-143
C_uS02a-uS03b,7,0.024475524475524476,24.041710564822942,161-167
C_uS02a-uS03b,7,0.024475524475524476,20.35016827626573,324-330
C_uS02a-uS03b,9,0.03146853146853147,17.47768217734855,205-213
C_uS02a-uS03b,10,0.03496503496503497,14.81789142522681,173-182
C_uS02a-uS03b,10,0.03496503496503497,23.515872110038046,192-201
C_uS02a-uS03b,10,0.03496503496503497,22.066000877963127,269-278
C_uS02a-uS03b,30,0.1048951048951049,41.93675446297922,234-263
C_uS02a-uS04b,1,0.0035211267605633804,1.093855721393035,137-137
C_uS02a-uS04b,1,0.0035211267605633804,2.76327333918642,274-274
C_uS02a-uS04b,1,0.0035211267605633804,1.3424363476733974,320-320
C_uS02a-uS04b,2,0.007042253521126761,7.703280655545801,1-2
C_uS02a-uS04b,2,0.007042253521126761,3.797544629792216,269-270
C_uS02a-uS04b,2,0.007042253521126761,6.897632426104771,327-328
C_uS02a-uS04b,2,0.007042253521126761,6.104539069359088,350-351
C_uS02a-uS04b,4,0.014084507042253521,10.455169739537606,173-176
C_uS02a-uS04b,5,0.017605633802816902,15.602667544629792,144-148
C_uS02a-uS04b,6,0.02112676056338028,12.782680714076676,304-309
C_uS02a-uS04b,6,0.02112676056338028,13.475978928884988,341-346
C_uS02a-uS04b,7,0.02464788732394366,14.893042142230026,161-169
C_uS02a-uS04b,10,0.035211267605633804,15.715109745390695,225-234
C_uS02a-uS04b,11,0.03873239436619718,18.95924348844016,252-262
C_uS02a-uS04b,15,0.0528169014084507,24.566239391278906,202-216
C_uS02a-uS05b,1,0.00425531914893617,1.2108296751536436,134-134
C_uS02a-uS05b,1,0.00425531914893617,1.6365539947322216,187-187
C_uS02a-uS05b,2,0.00851063829787234,7.067079309335676,1-2
C_uS02a-uS05b,2,0.00851063829787234,8.746330114135205,182-183
C_uS02a-uS05b,2,0.00851063829787234,3.2521539362013465,358-359
C_uS02a-uS05b,3,0.01276595744680851,5.152565115598479,146-148
C_uS02a-uS05b,3,0.01276595744680851,8.932458296751538,153-155
C_uS02a-uS05b,3,0.01276595744680851,13.900004389815626,245-247
C_uS02a-uS05b,3,0.01276595744680851,4.639511267193445,298-300
C_uS02a-uS05b,4,0.01702127659574468,8.23242903131402,191-194
C_uS02a-uS05b,4,0.01702127659574468,7.6462730465320465,201-204
C_uS02a-uS05b,6,0.02553191489361702,10.708901082821189,315-320
C_uS02a-uS05b,8,0.03404255319148936,13.757835820895524,304-311
C_uS02a-uS05b,8,0.03404255319148936,18.25766169154229,327-335
C_uS02a-uS05b,9,0.03829787234042553,9.780693590869184,231-239
C_uS02a-uS05b,10,0.0425531914893617,15.866148668422596,164-173
C_uS02a-uS05b,14,0.059574468085106386,25.688337723148962,280-293
C_uS02a-uS05b,15,0.06382978723404255,16.86094234708809,212-226
C_uS02a-uS07b,1,0.004424778761061947,5.870882352941176,1-1
C_uS02a-uS07b,1,0.004424778761061947,5.702401229148377,142-142
C_uS02a-uS07b,1,0.004424778761061947,1.7808326016973954,375-375
C_uS02a-uS07b,2,0.008849557522123894,3.3736347673397717,390-391
C_uS02a-uS07b,3,0.01327433628318584,8.34483904009365,136-138
C_uS02a-uS07b,3,0.01327433628318584,15.521309628328943,313-315
C_uS02a-uS07b,3,0.01327433628318584,2.4062657301726675,382-384
C_uS02a-uS07b,4,0.017699115044247787,11.713876207199299,274-277
C_uS02a-uS07b,4,0.017699115044247787,10.444664910740416,361-364
C_uS02a-uS07b,6,0.02654867256637168,14.818122622183203,302-307
C_uS02a-uS07b,6,0.02654867256637168,19.1400424348844,352-357
C_uS02a-uS07b,7,0.030973451327433628,5.730880889669303,320-326
C_uS02a-uS07b,9,0.03982300884955752,15.690263388937664,184-192
C_uS02a-uS07b,14,0.061946902654867256,26.848127011998834,330-346
C_uS02a-uS07b,15,0.06637168141592921,29.413504536142817,157-172
C_uS02a-uS07b,21,0.09292035398230089,34.60098624524436,203-257
C_uS02a-uS08b,1,0.0045662100456621,1.3368759145449227,153-153
C_uS02a-uS08b,1,0.0045662100456621,1.2599663447468543,254-254
C_uS02a-uS08b,1,0.0045662100456621,3.8689215686274507,305-305
C_uS02a-uS08b,2,0.0091324200913242,6.661752999707346,2-3
C_uS02a-uS08b,2,0.0091324200913242,2.75569505414106,220-221
C_uS02a-uS08b,2,0.0091324200913242,14.335150717003216,245-246
C_uS02a-uS08b,4,0.0182648401826484,5.326663740122916,144-147
C_uS02a-uS08b,4,0.0182648401826484,11.500706760316067,262-265
C_uS02a-uS08b,5,0.0228310502283105,10.693683055311677,295-299
C_uS02a-uS08b,6,0.0273972602739726,7.84878987415862,135-140
C_uS02a-uS08b,6,0.0273972602739726,10.77949224465906,227-232
C_uS02a-uS08b,7,0.0319634703196347,15.25564091308165,196-202
C_uS02a-uS08b,7,0.0319634703196347,22.80673983026047,283-289
C_uS02a-uS08b,9,0.0410958904109589,21.011890547263683,315-323
C_uS02a-uS08b,26,0.1187214611872146,37.22255487269535,159-185
C_uS02a-uS09b,1,0.004329004329004329,1.463565993561604,1-1
C_uS02a-uS09b,1,0.004329004329004329,1.4240869183494296,144-144
C_uS02a-uS09b,1,0.004329004329004329,6.091514486391572,195-195
C_uS02a-uS09b,1,0.004329004329004329,1.0781694468832312,355-355
C_uS02a-uS09b,2,0.008658008658008658,6.373195785776998,156-157
C_uS02a-uS09b,2,0.008658008658008658,8.470649692712906,216-217
C_uS02a-uS09b,3,0.012987012987012988,3.8238835235586772,208-210
C_uS02a-uS09b,4,0.017316017316017316,11.28250365817969,148-151
C_uS02a-uS09b,4,0.017316017316017316,7.69982879719052,161-164
C_uS02a-uS09b,4,0.017316017316017316,4.7173573309920975,222-225
C_uS02a-uS09b,4,0.017316017316017316,3.415338015803337,229-232
C_uS02a-uS09b,4,0.017316017316017316,4.5520368744512725,359-362
C_uS02a-uS09b,5,0.021645021645021644,12.852039800995023,236-240
C_uS02a-uS09b,6,0.025974025974025976,18.060733099209834,270-275
C_uS02a-uS09b,6,0.025974025974025976,13.202347088088963,279-284
C_uS02a-uS09b,8,0.03463203463203463,16.89476733977173,322-329
C_uS02a-uS09b,16,0.06926406926406926,26.708530875036583,168-183
C_uS02a-uS10b,1,0.004761904761904762,1.3091030143400646,194-194
C_uS02a-uS10b,1,0.004761904761904762,2.8621905179982448,282-282
C_uS02a-uS10b,1,0.004761904761904762,5.355898448931811,320-320
C_uS02a-uS10b,3,0.014285714285714285,6.151071115013171,304-306
C_uS02a-uS10b,5,0.023809523809523808,5.972437810945274,334-338
C_uS02a-uS10b,8,0.0380952380952381,13.15002341235002,200-207
C_uS02a-uS10b,9,0.04285714285714286,21.961877377816798,182-190
C_uS02a-uS10b,9,0.04285714285714286,27.339401521802756,290-298
C_uS02a-uS10b,12,0.05714285714285714,27.81200760901375,230-241
C_uS02a-uS10b,14,0.06666666666666667,21.444202516827627,256-269
C_uS02a-uS11b,1,0.0045871559633027525,2.8689215686274507,209-209
C_uS02a-uS11b,2,0.009174311926605505,7.293242610477027,1-8
C_uS02a-uS11b,3,0.013761467889908258,5.972054433713785,200-202
C_uS02a-uS11b,3,0.013761467889908258,5.607350014632718,270-272
C_uS02a-uS11b,4,0.01834862385321101,14.167490488732806,311-314
C_uS02a-uS11b,5,0.022935779816513763,7.328157740708224,178-182
C_uS02a-uS11b,5,0.022935779816513763,19.697225636523267,302-306
C_uS02a-uS11b,6,0.027522935779816515,15.289234708808898,261-266
C_uS02a-uS11b,7,0.03211009174311927,10.48827041264267,190-196
C_uS02a-uS11b,12,0.05504587155963303,29.627434884401524,147-158
C_uS02a-uS11b,14,0.06422018348623854,29.414351770558973,276-290
C_uS02a-uS11b,22,0.10091743119266056,28.69600819432251,214-235
C_uS02a-uS12b,1,0.004608294930875576,1.1486991513023121,152-152
C_uS02a-uS12b,1,0.004608294930875576,7.065,241-241
C_uS02a-uS12b,1,0.004608294930875576,5.478227977758268,322-322
C_uS02a-uS12b,4,0.018433179723502304,9.240684811237928,223-226
C_uS02a-uS12b,4,0.018433179723502304,19.55675153643547,234-237
C_uS02a-uS12b,6,0.027649769585253458,9.564360550190226,157-162
C_uS02a-uS12b,6,0.027649769585253458,14.603021656423765,201-206
C_uS02a-uS12b,6,0.027649769585253458,6.516394498097748,342-347
C_uS02a-uS12b,7,0.03225806451612903,21.87375768217735,252-258
C_uS02a-uS12b,8,0.03686635944700461,11.65482148083114,211-218
C_uS02a-uS12b,11,0.05069124423963134,13.956871524729298,137-147
C_uS02a-uS12b,11,0.05069124423963134,14.351954931226222,185-195
C_uS02a-uS12b,20,0.09216589861751152,42.734284460052685,299-318
C_uS02a-uS13b,2,0.009009009009009009,7.429912203687446,1-3
C_uS02a-uS13b,3,0.013513513513513514,9.464534679543458,273-275
C_uS02a-uS13b,5,0.02252252252252252,16.682592917764122,164-168
C_uS02a-uS13b,5,0.02252252252252252,7.496434006438395,173-177
C_uS02a-uS13b,5,0.02252252252252252,16.36389230318993,286-290
C_uS02a-uS13b,6,0.02702702702702703,12.745251682762659,238-243
C_uS02a-uS13b,7,0.03153153153153153,10.483326016973955,182-188
C_uS02a-uS13b,7,0.03153153153153153,23.59365671641791,307-313
C_uS02a-uS13b,7,0.03153153153153153,8.826227685103893,324-331
C_uS02a-uS13b,10,0.04504504504504504,23.284997073456253,146-157
C_uS02a-uS13b,20,0.09009009009009009,27.937211003804514,250-269
C_uS02a-uS15b,1,0.004672897196261682,6.908137254901961,175-175
C_uS02a-uS15b,2,0.009345794392523364,7.202519754170325,3-4
C_uS02a-uS15b,3,0.014018691588785047,7.272846063798653,179-181
C_uS02a-uS15b,3,0.014018691588785047,10.824206906643255,186-188
C_uS02a-uS15b,3,0.014018691588785047,8.135853087503659,237-239
C_uS02a-uS15b,6,0.028037383177570093,5.208988879133743,193-198
C_uS02a-uS15b,7,0.03271028037383177,15.70047556335967,209-215
C_uS02a-uS15b,9,0.04205607476635514,19.339956101843725,316-324
C_uS02a-uS15b,11,0.0514018691588785,15.395560433128475,243-257
C_uS02a-uS15b,14,0.06542056074766354,18.819708808896696,153-169
C_uS02a-uS17b,1,0.004651162790697674,4.06842405618964,168-168
C_uS02a-uS17b,1,0.004651162790697674,2.861605209247878,305-305
C_uS02a-uS17b,2,0.009302325581395349,6.946213052385134,1-2
C_uS02a-uS17b,2,0.009302325581395349,3.492832894351771,194-195
C_uS02a-uS17b,3,0.013953488372093023,12.10135059994147,290-292
C_uS02a-uS17b,3,0.013953488372093023,9.950895522388057,299-301
C_uS02a-uS17b,4,0.018604651162790697,14.062603160667251,281-284
C_uS02a-uS17b,9,0.04186046511627907,19.813851331577407,313-321
C_uS02a-uS17b,12,0.05581395348837209,18.236741293532344,202-213
C_uS02a-uS17b,19,0.08837209302325581,36.05769681006731,172-190
C_uS02a-uS19b,1,0.004629629629629629,2.0650000000000004,297-297
