File name,Segment length,Normalized segment length,Total segment weight,Alignment position
bL27-uL16a,1,0.007692307692307693,1.4479850746268659,64-64
bL27-uL16a,2,0.015384615384615385,5.820149253731344,15-16
bL27-uL16a,4,0.03076923076923077,8.314701492537313,6-9
bL27-uL16a,5,0.038461538461538464,8.983656716417912,25-29
bL27-uL16a,5,0.038461538461538464,8.299597014925375,54-58
bL27-uL16a,5,0.038461538461538464,11.01074626865672,91-95
bL27-uL16a,5,0.038461538461538464,6.506522388059702,125-129
bL27-uL16a,7,0.05384615384615385,11.245671641791045,79-85
bL27-uL16a,7,0.05384615384615385,12.447985074626866,113-119
bL27-uL16a,8,0.06153846153846154,18.579253731343286,68-75
bL27-uL16b,1,0.007751937984496124,3.0458420583648915,66-66
bL27-uL16b,1,0.007751937984496124,7.065,83-83
bL27-uL16b,1,0.007751937984496124,2.652881488081978,87-87
bL27-uL16b,7,0.05426356589147287,16.02092336823346,71-77
bL27-uL16b,12,0.09302325581395349,18.310539095566945,4-15
bL27-uL16b,12,0.09302325581395349,22.313457340164852,29-41
bL27-uL16b,12,0.09302325581395349,26.734842949431947,92-103
bL27CP-uL16a-43,4,0.030534351145038167,10.303059701492538,19-22
bL27CP-uL16a-43,5,0.03816793893129771,5.90479104477612,29-33
bL27CP-uL16a-43,5,0.03816793893129771,11.506567164179106,47-51
bL27CP-uL16a-43,5,0.03816793893129771,11.01074626865672,103-107
bL27CP-uL16a-43,5,0.03816793893129771,6.51034328358209,137-141
bL27CP-uL16a-43,7,0.05343511450381679,11.234000000000002,91-97
bL27CP-uL16a-43,7,0.05343511450381679,12.447985074626866,125-131
bL27CP-uL16a-43,8,0.061068702290076333,14.52768656716418,69-76
bL27CP-uL16a-43,8,0.061068702290076333,18.579253731343286,80-87
bL27CP-uL16b-31,1,0.008130081300813009,3.0458420583648915,60-60
bL27CP-uL16b-31,1,0.008130081300813009,7.065,77-77
bL27CP-uL16b-31,1,0.008130081300813009,2.652881488081978,81-81
bL27CP-uL16b-31,3,0.024390243902439025,10.579718200044553,119-121
bL27CP-uL16b-31,7,0.056910569105691054,16.02092336823346,65-71
bL27CP-uL16b-31,9,0.07317073170731707,18.93399977723324,32-40
bL27CP-uL16b-31,12,0.0975609756097561,18.370842058364897,4-15
bL27CP-uL16b-31,12,0.0975609756097561,26.734842949431947,86-97
bS01-RNAP7Ca,1,0.0017094017094017094,1.5680330882352944,362-362
bS01-RNAP7Ca,3,0.005128205128205128,4.540232843137255,540-542
bS01-RNAP7Ca,4,0.006837606837606838,5.89904411764706,366-370
bS01-RNAP7Ca,5,0.008547008547008548,7.1523100490196105,656-660
bS01-RNAP7Ca,6,0.010256410256410256,15.054730392156863,375-380
bS01-RNAP7Ca,6,0.010256410256410256,6.697408088235295,440-445
bS01-RNAP7Ca,8,0.013675213675213675,24.136372549019608,642-649
bS01-RNAP7Ca,9,0.015384615384615385,13.25310049019608,502-510
bS01-RNAP7Ca,10,0.017094017094017096,14.469044117647062,519-530
bS01-RNAP7Ca,14,0.023931623931623933,20.143100490196083,449-474
bS01-RNAP7Ca,17,0.02905982905982906,36.00712009803922,609-625
bS01-RNAP7Ca,39,0.06666666666666667,113.33607843137256,547-592
d1a2za_d1ghha,6,0.05128205128205128,9.097662337662339,44-49
d1a2za_d1ghha,6,0.05128205128205128,9.100844155844158,74-79
d1a2za_d1ghha,13,0.1111111111111111,17.080324675324675,18-30
d1a2za_d1ghha,18,0.15384615384615385,19.658051948051952,101-120
d1a7j_d1kafa,1,0.0078125,1.6650000000000005,81-81
d1a7j_d1kafa,1,0.0078125,1.1433333333333333,122-122
d1a7j_d1kafa,3,0.0234375,5.280000000000001,113-115
d1a7j_d1kafa,3,0.0234375,2.9450000000000003,127-129
d1a7j_d1kafa,5,0.0390625,13.885000000000002,47-51
d1a7j_d1kafa,5,0.0390625,7.695,73-77
d1a7j_d1kafa,13,0.1015625,12.59,92-104
d1a7j_d2if1,3,0.02564102564102564,6.928672603901612,144-146
d1a7j_d2if1,4,0.03418803418803419,7.296314673452079,64-67
d1a7j_d2if1,5,0.042735042735042736,10.764240882103477,108-112
d1a7j_d2if1,6,0.05128205128205128,6.373655640373198,119-124
d1a7j_d2if1,9,0.07692307692307693,15.998452078032233,130-138
d1a7j_d2if1,14,0.11965811965811966,21.94343935538592,88-104
d1ac5_d1vk0a,1,0.004901960784313725,2.7316666666666665,26-26
d1ac5_d1vk0a,1,0.004901960784313725,1.5094444444444446,30-30
d1ac5_d1vk0a,1,0.004901960784313725,1.3909259259259261,51-51
d1ac5_d1vk0a,1,0.004901960784313725,2.2679629629629625,102-102
d1ac5_d1vk0a,1,0.004901960784313725,1.7650000000000001,114-114
d1ac5_d1vk0a,2,0.00980392156862745,6.107777777777777,109-110
d1ac5_d1vk0a,4,0.0196078431372549,6.138703703703704,37-40
d1adja2_d1drw-2,1,0.0056179775280898875,3.588809523809524,102-102
d1adja2_d1drw-2,1,0.0056179775280898875,1.935600414078675,148-148
d1adja2_d1drw-2,1,0.0056179775280898875,1.3848757763975157,180-180
d1adja2_d1drw-2,1,0.0056179775280898875,1.0383954451345758,187-187
d1adja2_d1drw-2,4,0.02247191011235955,9.721811594202899,57-60
d1adja2_d1drw-2,4,0.02247191011235955,8.657950310559006,152-155
d1adja2_d1drw-2,4,0.02247191011235955,4.145527950310559,166-174
d1adja2_d1drw-2,7,0.03932584269662921,9.523975155279503,111-117
d1adja2_d1drw-2,9,0.05056179775280899,15.584503105590061,28-37
d1adja2_d1drw-2,18,0.10112359550561797,20.92277432712216,3-23
d1cs1a_d1q8ia1,1,0.013333333333333334,1.6263756613756617,16-16
d1cs1a_d1q8ia1,1,0.013333333333333334,4.350185185185186,21-21
d1cs1a_d1q8ia1,1,0.013333333333333334,1.065,33-33
d1cs1a_d1q8ia1,2,0.02666666666666667,5.306455026455026,59-60
d1cs1a_d1q8ia1,3,0.04,4.500370370370371,27-29
d1cs1a_d1q8ia1,4,0.05333333333333334,3.5506349206349217,48-51
d1cs1a_d1q8ia1,6,0.08,7.616428571428571,65-70
d1dc1a_d1nf2a,1,0.008620689655172414,1.231666666666667,28-28
d1dc1a_d1nf2a,1,0.008620689655172414,3.69,78-78
d1dc1a_d1nf2a,1,0.008620689655172414,1.2212500000000008,89-89
d1dc1a_d1nf2a,2,0.017241379310344827,4.094583333333334,120-121
d1dc1a_d1nf2a,4,0.034482758620689655,5.307083333333334,65-68
d1dc1a_d1nf2a,5,0.04310344827586207,10.61416666666667,20-24
d1dc1a_d1nf2a,10,0.08620689655172414,11.429166666666669,7-16
d1vm0b_d6mhta,1,0.008333333333333333,2.5884960967396293,68-68
d1vm0b_d6mhta,4,0.03333333333333333,2.3345461503137916,99-103
d1vm0b_d6mhta,6,0.05,6.4958112658809135,59-64
d1vm0b_d6mhta,9,0.075,14.823797642736874,37-46
d1vm0b_d6mhta,13,0.10833333333333334,25.096381448033064,75-91
d1vm0b_d6mhta,15,0.125,23.127201132710855,117-131
eL27-aL14,1,0.007194244604316547,4.852212643678161,1-1
eL27-aL14,1,0.007194244604316547,1.8911494252873564,128-128
eL27-aL14,1,0.007194244604316547,2.955948275862069,207-207
eL27-aL14,2,0.014388489208633094,5.741350574712644,99-100
eL27-aL14,4,0.02877697841726619,13.628908045977013,75-78
eL27-aL14,4,0.02877697841726619,2.890919540229886,211-241
eL27-aL14,5,0.03597122302158273,5.778678160919542,120-124
eL27-aL14,7,0.050359712230215826,17.54770114942529,50-56
eL27-aL14,9,0.06474820143884892,31.62741379310345,87-95
eL27-aL14,27,0.19424460431654678,79.16011494252875,14-40
eL8-eL30,1,0.0136986301369863,3.0814236706689533,37-37
eL8-eL30,1,0.0136986301369863,1.4916723842195538,54-54
eL8-eL30,7,0.0958904109589041,13.349828473413378,41-49
eL8-eL30,31,0.4246575342465753,78.47439965694684,2-33
eS12-aL08,1,0.007142857142857143,2.16711320754717,29-29
eS12-aL08,2,0.014285714285714285,7.72433962264151,3-4
eS12-aL08,2,0.014285714285714285,5.599358490566038,37-38
eS12-aL08,6,0.04285714285714286,12.59866037735849,44-49
eS12-aL08,29,0.20714285714285716,47.632886792452844,135-167
eS12-aL08,63,0.45,144.246320754717,53-122
uL02b-bL34,1,0.0035335689045936395,7.259029850746269,315-315
uL02b-bL34,1,0.0035335689045936395,3.0576486968144354,333-333
uL02b-bL34,2,0.007067137809187279,11.217101804410781,128-129
uL02b-bL34,9,0.03180212014134275,21.827087324571174,321-329
uL02b-bL34,9,0.03180212014134275,22.06435620405436,337-345
uL02c-aL37,1,0.0036101083032490976,1.2548347107438018,298-298
uL02c-aL37,3,0.010830324909747292,9.109917355371902,2-4
uL02c-aL37,8,0.02888086642599278,18.137809917355373,260-267
uL02c-aL37,9,0.032490974729241874,23.1801652892562,273-281
uL03a-aIF5,1,0.0016260162601626016,4.511654545454546,20-20
uL03a-aIF5,1,0.0016260162601626016,6.736999999999999,56-56
uL03a-aIF5,1,0.0016260162601626016,3.883181818181817,133-133
uL03a-aIF5,1,0.0016260162601626016,2.3533636363636377,211-211
uL03a-aIF5,1,0.0016260162601626016,1.3890000000000005,255-255
uL03a-aIF5,1,0.0016260162601626016,3.4824545454545452,406-406
uL03a-aIF5,1,0.0016260162601626016,1.2040181818181819,463-463
uL03a-aIF5,1,0.0016260162601626016,1.0260909090909094,467-467
uL03a-aIF5,1,0.0016260162601626016,3.2831818181818186,665-665
uL03a-aIF5,1,0.0016260162601626016,1.2602727272727277,669-669
uL03a-aIF5,2,0.0032520325203252032,7.654218181818182,67-68
uL03a-aIF5,2,0.0032520325203252032,2.4513090909090915,204-205
uL03a-aIF5,2,0.0032520325203252032,2.7552363636363646,345-346
uL03a-aIF5,2,0.0032520325203252032,2.9802181818181825,554-555
uL03a-aIF5,3,0.004878048780487805,8.550272727272729,137-139
uL03a-aIF5,3,0.004878048780487805,7.830127272727273,421-423
uL03a-aIF5,3,0.004878048780487805,5.837272727272729,523-525
uL03a-aIF5,3,0.004878048780487805,7.699454545454546,608-610
uL03a-aIF5,3,0.004878048780487805,7.361272727272727,616-618
uL03a-aIF5,4,0.0065040650406504065,8.845636363636363,312-315
uL03a-aIF5,4,0.0065040650406504065,15.20909090909091,434-437
uL03a-aIF5,4,0.0065040650406504065,15.62109090909091,496-499
uL03a-aIF5,5,0.008130081300813009,8.763727272727275,145-149
uL03a-aIF5,5,0.008130081300813009,7.70081818181818,190-194
uL03a-aIF5,5,0.008130081300813009,10.038181818181819,336-340
uL03a-aIF5,6,0.00975609756097561,18.363636363636367,368-373
uL03a-aIF5,6,0.00975609756097561,15.99881818181818,397-402
uL03a-aIF5,6,0.00975609756097561,16.973,545-550
uL03a-aIF5,8,0.013008130081300813,18.149272727272727,177-184
uL03a-aIF5,8,0.013008130081300813,17.303090909090912,356-363
uL03a-aIF5,9,0.014634146341463415,18.972818181818184,153-161
uL03a-aIF5,9,0.014634146341463415,9.0188,165-173
uL03a-aIF5,9,0.014634146341463415,22.10418181818182,511-519
uL03a-aIF5,10,0.016260162601626018,14.831036363636366,74-83
uL03a-aIF5,10,0.016260162601626018,13.963727272727276,296-308
uL03a-aIF5,12,0.01951219512195122,12.946854545454547,215-250
uL03a-aIF5,12,0.01951219512195122,25.649090909090912,320-331
uL03a-aIF5,13,0.02113821138211382,17.529836363636367,690-702
uL03a-aIF5,23,0.03739837398373984,42.82545454545455,632-657
uL03a-aRNAPA,1,0.004016064257028112,3.2320297748729123,74-74
uL03a-aRNAPA,2,0.008032128514056224,2.615548293391431,54-55
uL03a-aRNAPA,3,0.012048192771084338,5.166310820624547,59-61
uL03a-aRNAPA,3,0.012048192771084338,10.867839506172839,79-81
uL03a-aRNAPA,3,0.012048192771084338,8.58134350036311,93-95
uL03a-aRNAPA,3,0.012048192771084338,9.133740014524328,244-247
uL03a-aRNAPA,4,0.01606425702811245,13.13803195352215,27-30
uL03a-aRNAPA,4,0.01606425702811245,6.2998656499636905,125-129
uL03a-aRNAPA,4,0.01606425702811245,9.852225853304287,260-263
uL03a-aRNAPA,6,0.024096385542168676,7.13828249818446,18-23
uL03a-aRNAPA,6,0.024096385542168676,16.05724763979666,44-49
uL03a-aRNAPA,7,0.028112449799196786,13.681459694989107,34-40
uL03a-aRNAPA,7,0.028112449799196786,14.819916485112563,105-115
uL03a-aRNAPA,7,0.028112449799196786,17.291230936819172,181-187
uL03a-aRNAPA,12,0.04819277108433735,17.78906318082789,222-234
uL03a-aRNAPA,20,0.08032128514056225,33.03562817719681,141-161
uL03a-aRNAPB-ClustalW,1,0.00202020202020202,3.4801972555746135,201-201
uL03a-aRNAPB-ClustalW,1,0.00202020202020202,4.159373927958834,273-273
uL03a-aRNAPB-ClustalW,1,0.00202020202020202,3.45573756432247,277-277
uL03a-aRNAPB-ClustalW,1,0.00202020202020202,5.051620926243567,457-457
uL03a-aRNAPB-ClustalW,1,0.00202020202020202,2.570454545454546,550-550
uL03a-aRNAPB-ClustalW,1,0.00202020202020202,4.221363636363636,561-561
uL03a-aRNAPB-ClustalW,1,0.00202020202020202,1.0406432246998285,599-599
uL03a-aRNAPB-ClustalW,2,0.00404040404040404,3.927392795883362,39-40
uL03a-aRNAPB-ClustalW,2,0.00404040404040404,2.572367066895369,46-47
uL03a-aRNAPB-ClustalW,2,0.00404040404040404,3.762555746140652,166-167
uL03a-aRNAPB-ClustalW,2,0.00404040404040404,5.669622641509434,258-259
uL03a-aRNAPB-ClustalW,2,0.00404040404040404,10.923481989708403,281-282
uL03a-aRNAPB-ClustalW,2,0.00404040404040404,8.640120068610635,374-375
uL03a-aRNAPB-ClustalW,2,0.00404040404040404,10.706329331046312,417-418
uL03a-aRNAPB-ClustalW,3,0.006060606060606061,2.7169639794168097,265-267
uL03a-aRNAPB-ClustalW,4,0.00808080808080808,4.570343053173243,71-117
uL03a-aRNAPB-ClustalW,4,0.00808080808080808,6.452006861063467,159-162
uL03a-aRNAPB-ClustalW,4,0.00808080808080808,3.036312178387651,232-235
uL03a-aRNAPB-ClustalW,4,0.00808080808080808,14.05416809605489,442-445
uL03a-aRNAPB-ClustalW,4,0.00808080808080808,13.358216123499144,590-593
uL03a-aRNAPB-ClustalW,5,0.010101010101010102,6.301037735849057,330-334
uL03a-aRNAPB-ClustalW,6,0.012121212121212121,10.127744425385936,345-350
uL03a-aRNAPB-ClustalW,8,0.01616161616161616,10.53547169811321,495-502
uL03a-aRNAPB-ClustalW,9,0.01818181818181818,19.907590051457976,309-317
uL03a-aRNAPB-ClustalW,11,0.022222222222222223,18.992898799313892,4-14
uL03a-aRNAPB-ClustalW,11,0.022222222222222223,7.664991423670671,244-254
uL03a-aRNAPB-ClustalW,13,0.026262626262626262,28.201466552315615,355-367
uL03a-aRNAPB-ClustalW,14,0.028282828282828285,24.092710120068613,52-65
uL03a-aRNAPB-ClustalW,15,0.030303030303030304,33.81360205831904,122-136
uL03a-aRNAPB-ClustalW,20,0.04040404040404041,43.72630360205831,565-584
uL03a-aRNAPB-ClustalW,23,0.046464646464646465,34.554108061749574,383-405
uL03b-aIF5,1,0.0016611295681063123,5.768880597014926,143-143
uL03b-aIF5,1,0.0016611295681063123,6.445,585-585
uL03b-aIF5,2,0.0033222591362126247,7.744328358208955,135-136
uL03b-aIF5,2,0.0033222591362126247,3.000746268656717,439-440
uL03b-aIF5,2,0.0033222591362126247,3.474716417910448,628-629
uL03b-aIF5,3,0.0049833887043189366,9.843462686567165,235-237
uL03b-aIF5,3,0.0049833887043189366,2.3338805970149252,404-406
uL03b-aIF5,4,0.006644518272425249,5.619850746268657,289-292
uL03b-aIF5,4,0.006644518272425249,9.985223880597015,456-459
uL03b-aIF5,5,0.008305647840531562,12.285074626865672,317-321
uL03b-aIF5,5,0.008305647840531562,9.071910447761196,445-449
uL03b-aIF5,6,0.009966777408637873,10.056492537313433,427-432
uL03b-aIF5,7,0.011627906976744186,15.347149253731347,160-166
uL03b-aIF5,8,0.013289036544850499,14.878089552238807,558-565
uL03b-aIF5,9,0.014950166112956811,17.016492537313436,148-156
uL03b-aIF5,9,0.014950166112956811,13.267940298507465,268-276
uL03b-aIF5,9,0.014950166112956811,15.503507462686567,572-580
uL03b-aIF5,11,0.018272425249169437,22.649746268656713,343-355
uL03b-aIF5,11,0.018272425249169437,16.96119402985075,383-393
uL03b-aIF5,12,0.019933554817275746,30.091268656716423,86-97
uL03b-aIF5,12,0.019933554817275746,15.014358208955226,591-603
uL03b-aIF5,15,0.024916943521594685,22.797358208955224,610-624
uL11a-bS18,1,0.005847953216374269,4.567214452214452,1-1
uL11a-bS18,1,0.005847953216374269,5.120652680652681,172-172
uL11a-bS18,2,0.011695906432748537,4.13990675990676,167-168
uL11a-bS18,3,0.017543859649122806,4.927785547785549,161-163
uL11a-bS18,7,0.04093567251461988,15.48554778554779,176-182
uL11a-bS18,14,0.08187134502923976,15.133490675990679,142-155
uL11a-bS18,19,0.1111111111111111,25.63204545454546,192-211
uL11b-bS18,1,0.006024096385542169,2.1853856749311293,55-55
uL11b-bS18,1,0.006024096385542169,2.3875436179981633,118-118
uL11b-bS18,2,0.012048192771084338,6.990514233241507,1-6
uL11b-bS18,5,0.030120481927710843,9.359600550964188,132-136
uL11b-bS18,6,0.03614457831325301,11.38467860422406,45-50
uL11b-bS18,6,0.03614457831325301,19.72467860422406,191-196
uL11b-bS18,9,0.05421686746987952,7.519458218549129,82-90
uL11b-bS18,16,0.0963855421686747,34.34719008264463,98-113
uL14a-aS8,1,0.009433962264150943,1.1184591194968552,34-34
uL14a-aS8,1,0.009433962264150943,5.351862334032146,100-100
uL14a-aS8,4,0.03773584905660377,6.418958770090848,104-107
uL14a-aS8,5,0.04716981132075472,7.488441649196367,8-12
uL14a-aS8,8,0.07547169811320754,16.105234102026557,63-70
uL14a-aS8,9,0.08490566037735849,18.283092243186587,19-27
uL14a-aS8,15,0.14150943396226415,29.075227113906365,80-94
uL16a-aRNAPB-hammer,1,0.0056179775280898875,2.989528301886792,119-119
uL16a-aRNAPB-hammer,1,0.0056179775280898875,3.470105438401776,134-134
uL16a-aRNAPB-hammer,1,0.0056179775280898875,1.5551960784313728,173-173
uL16a-aRNAPB-hammer,2,0.011235955056179775,9.774469108398076,45-46
uL16a-aRNAPB-hammer,3,0.016853932584269662,6.152012578616352,66-68
uL16a-aRNAPB-hammer,4,0.02247191011235955,6.1271883092859785,52-55
uL16a-aRNAPB-hammer,4,0.02247191011235955,4.206951535331115,194-197
uL16a-aRNAPB-hammer,5,0.028089887640449437,11.21408990011099,124-128
uL16a-aRNAPB-hammer,6,0.033707865168539325,17.436137624861267,33-38
uL16a-aRNAPB-hammer,8,0.0449438202247191,11.989298927118018,7-19
uL16a-aRNAPB-hammer,10,0.056179775280898875,17.210199778024418,93-102
uL16a-aRNAPB-hammer,10,0.056179775280898875,11.644274879763227,138-147
uL16a-aRNAPB-hammer,10,0.056179775280898875,16.43021272660008,160-169
uL16a-aRNAPB-hammer,10,0.056179775280898875,16.805834258231595,178-187
uL16a-aRNAPB-hammer,13,0.07303370786516854,16.06753977062524,77-89
