File name,Segment length,Normalized segment length,Total segment weight,Alignment position
C_PS50886_PS50172,3,0.02097902097902098,4.2129067999961105,151-153
C_PS50886_PS50172,4,0.027972027972027972,3.0495352087822925,67-70
C_PS50886_PS50172,5,0.03496503496503497,8.29970001570053,59-63
C_PS50886_PS50172,9,0.06293706293706294,13.024953871013908,114-122
C_PS50886_PS50176,2,0.015873015873015872,4.185671108866075,35-36
C_PS50886_PS50176,4,0.031746031746031744,3.5867103458180436,19-22
C_PS50886_PS50176,4,0.031746031746031744,4.483497055866724,60-63
C_PS50886_PS50176,6,0.047619047619047616,9.045449692215506,9-14
C_PS50886_PS50190,1,0.008928571428571428,1.2719943084680474,99-99
C_PS50886_PS50190,1,0.008928571428571428,1.3946976779415265,103-103
C_PS50886_PS50190,2,0.017857142857142856,2.4362087472137466,120-121
C_PS50886_PS50190,2,0.017857142857142856,2.5224560150620015,201-202
C_PS50886_PS50190,3,0.026785714285714284,6.307900084399144,107-109
C_PS50886_PS50190,4,0.03571428571428571,6.276551537579261,215-218
C_PS50886_PS50190,7,0.0625,9.648166807331906,240-246
C_PS50886_PS50190,19,0.16964285714285715,19.330135904261077,135-167
C_PS50886_PS50200,1,0.008928571428571428,1.1350870132149757,29-29
C_PS50886_PS50200,1,0.008928571428571428,2.1055100428797116,59-59
C_PS50886_PS50200,1,0.008928571428571428,1.3165233581584297,104-104
C_PS50886_PS50200,1,0.008928571428571428,3.891274480302917,152-152
C_PS50886_PS50200,1,0.008928571428571428,1.2368072168309134,156-156
C_PS50886_PS50200,1,0.008928571428571428,1.065,163-163
C_PS50886_PS50200,2,0.017857142857142856,4.605300283357155,108-109
C_PS50886_PS50200,2,0.017857142857142856,3.6699834499360575,191-192
C_PS50886_PS50200,3,0.026785714285714284,6.13097795832393,35-37
C_PS50886_PS50200,5,0.044642857142857144,6.1194372978259235,42-46
C_PS50886_PS50228,1,0.008695652173913044,1.681971338298353,59-59
C_PS50886_PS50228,1,0.008695652173913044,3.1719600541638457,63-63
C_PS50886_PS50228,1,0.008695652173913044,1.4271304445949,120-120
C_PS50886_PS50228,2,0.017391304347826087,2.7775287745429935,115-116
C_PS50886_PS50228,8,0.06956521739130435,11.914802527646131,78-85
C_PS50886_PS50600,1,0.009009009009009009,2.5762465207251934,98-98
C_PS50886_PS50600,1,0.009009009009009009,2.305728202813511,106-106
C_PS50886_PS50600,1,0.009009009009009009,1.0027115775220046,160-160
C_PS50886_PS50600,2,0.018018018018018018,4.634776950274581,146-148
C_PS50886_PS50600,6,0.05405405405405406,10.681218310388925,518-528
C_PS50886_PS50600,10,0.09009009009009009,11.443264500112845,43-52
C_PS50886_PS50814,1,0.009009009009009009,1.5385028005170187,153-153
C_PS50886_PS50814,1,0.009009009009009009,1.2134274019819047,160-160
C_PS50886_PS50814,2,0.018018018018018018,4.225217578629901,87-88
C_PS50886_PS50814,2,0.018018018018018018,2.218137297142037,134-139
C_PS50886_PS50814,3,0.02702702702702703,3.5394930346115188,54-56
C_PS50886_PS50814,4,0.036036036036036036,5.210841591268132,169-172
C_PS50886_PS50814,10,0.09009009009009009,13.725114893005891,60-69
C_PS50886_PS50814,16,0.14414414414414414,16.528156685336786,92-126
C_PS50886_PS50827,1,0.009009009009009009,3.414055894079591,39-39
C_PS50886_PS50827,1,0.009009009009009009,1.2105427668697815,70-70
C_PS50886_PS50827,3,0.02702702702702703,3.6584736327390366,22-31
C_PS50886_PS50827,4,0.036036036036036036,3.3974339878131348,61-64
C_PS50886_PS50827,6,0.05405405405405406,6.8910840291882955,82-87
C_PS50886_PS50848,1,0.008695652173913044,2.393954882096323,155-155
C_PS50886_PS50848,1,0.008695652173913044,1.1875415597779615,173-173
C_PS50886_PS50848,1,0.008695652173913044,1.1946853486383469,431-431
C_PS50886_PS50848,4,0.034782608695652174,4.4310478716465935,148-151
C_PS50886_PS50848,6,0.05217391304347826,13.354666579706366,197-369
C_PS50886_PS50848,6,0.05217391304347826,5.1255781410785985,393-398
C_PS50886_PS50848,6,0.05217391304347826,7.597095815760106,421-426
C_PS50886_PS50936,1,0.005291005291005291,3.2428041074249605,43-43
C_PS50886_PS50936,1,0.005291005291005291,1.260768449559919,110-110
C_PS50886_PS50936,2,0.010582010582010581,4.811494019408713,6-7
C_PS50886_PS50936,2,0.010582010582010581,5.032973369442564,19-20
C_PS50886_PS50936,2,0.010582010582010581,3.8083062514105173,33-34
C_PS50886_PS50936,2,0.010582010582010581,3.284372602121418,176-177
C_PS50886_PS50936,3,0.015873015873015872,2.579159331979238,121-123
C_PS50886_PS50936,3,0.015873015873015872,8.288613744075828,215-217
C_PS50886_PS50936,4,0.021164021164021163,7.259827352742045,12-15
C_PS50886_PS50936,4,0.021164021164021163,11.66554051004288,47-50
C_PS50886_PS50936,4,0.021164021164021163,14.118536447754458,114-117
C_PS50886_PS50936,5,0.026455026455026454,6.22009930038366,196-200
C_PS50886_PS50936,7,0.037037037037037035,9.645611600090275,135-141
C_PS50886_PS50978,1,0.008547008547008548,1.443273394665924,22-22
C_PS50886_PS50978,1,0.008547008547008548,3.344434996747515,63-63
C_PS50886_PS50978,1,0.008547008547008548,1.0264533965244866,67-67
C_PS50886_PS50978,1,0.008547008547008548,2.830226280085495,110-110
C_PS50886_PS50978,1,0.008547008547008548,2.269386209460088,163-163
C_PS50886_PS50978,1,0.008547008547008548,1.0804242170801972,169-169
C_PS50886_PS50978,2,0.017094017094017096,3.8698011337236324,103-104
C_PS50886_PS50978,2,0.017094017094017096,2.931035219775114,179-180
C_PS50886_PS50978,5,0.042735042735042736,4.038824923334263,33-37
C_PS50886_PS50978,9,0.07692307692307693,9.603177214013568,115-143
C_PS50886_PS50983,1,0.008849557522123894,1.652401890719427,179-179
C_PS50886_PS50983,1,0.008849557522123894,1.3073832092078541,216-216
C_PS50886_PS50983,1,0.008849557522123894,1.7347509967652148,243-243
C_PS50886_PS50983,2,0.017699115044247787,5.461302189122095,266-267
C_PS50886_PS50983,2,0.017699115044247787,2.5218052107625573,272-273
C_PS50886_PS50983,3,0.02654867256637168,8.480588906441987,11-13
C_PS50886_PS50983,4,0.035398230088495575,4.1069051380425785,169-172
C_PS50886_PS50983,5,0.04424778761061947,10.246486622031645,81-92
C_PS50886_PS50983,7,0.061946902654867256,7.431418541086789,220-237
C_PS50886_PS51065,1,0.009009009009009009,2.0079790115098177,167-167
C_PS50886_PS51065,2,0.018018018018018018,4.877957571654255,148-149
C_PS50886_PS51065,3,0.02702702702702703,2.6072195892575047,153-155
C_PS50886_PS51065,4,0.036036036036036036,10.524948092981269,84-87
C_PS50886_PS51065,4,0.036036036036036036,5.429258632362899,104-107
C_PS50886_PS51065,10,0.09009009009009009,18.185357707063872,114-123
C_PS50886_PS51073,4,0.03636363636363636,8.202760065106038,103-106
C_PS50886_PS51073,5,0.045454545454545456,9.768359343833279,114-118
C_PS50886_PS51156,1,0.009009009009009009,1.1288581709671761,23-23
C_PS50886_PS51156,4,0.036036036036036036,12.674709496226084,7-10
C_PS50886_PS51156,6,0.05405405405405406,7.876183956468319,14-19
C_PS50886_PS51156,6,0.05405405405405406,5.084559417237143,142-147
C_PS50886_PS51156,12,0.10810810810810811,7.75108478146393,114-125
C_PS50886_PS51156,15,0.13513513513513514,12.294719150430053,37-65
C_PS50886_PS51262,10,0.09009009009009009,16.223588019298923,29-47
C_PS50886_PS51262,10,0.09009009009009009,11.91200866743521,65-74
C_PS50886_PS51262,11,0.0990990990990991,11.350847103027201,14-24
C_PS50886_PS51263,1,0.0078125,2.520812057279723,37-37
C_PS50886_PS51263,1,0.0078125,2.1268254089588754,41-41
C_PS50886_PS51263,1,0.0078125,2.2035353921418745,48-48
C_PS50886_PS51263,1,0.0078125,1.0039186159099018,131-131
C_PS50886_PS51263,1,0.0078125,1.0344236355297358,165-165
C_PS50886_PS51263,1,0.0078125,2.7774496764001424,181-181
C_PS50886_PS51263,3,0.0234375,3.676827702186211,62-64
C_PS50886_PS51263,3,0.0234375,2.1170712938898237,185-187
C_PS50886_PS51263,6,0.046875,4.871532640269073,81-86
C_PS50886_PS51263,8,0.0625,14.45073001070173,153-160
C_PS50886_PS51275,1,0.009009009009009009,2.267527646129543,101-101
C_PS50886_PS51275,1,0.009009009009009009,2.8210505529225904,149-149
C_PS50886_PS51275,2,0.018018018018018018,6.04090047393365,106-107
C_PS50886_PS51275,2,0.018018018018018018,2.6038072669826224,125-126
C_PS50886_PS51275,2,0.018018018018018018,7.015939968404425,213-214
C_PS50886_PS51275,2,0.018018018018018018,2.202954186413902,228-229
C_PS50886_PS51275,3,0.02702702702702703,5.288886255924171,195-197
C_PS50886_PS51275,6,0.05405405405405406,10.761018957345971,184-189
C_PS50886_PS51275,7,0.06306306306306306,11.598933649289101,130-136
C_PS50886_PS51275,8,0.07207207207207207,11.994936808846763,162-180
C_PS50886_PS51275,10,0.09009009009009009,14.71725908372828,42-51
C_PS50886_PS51276,1,0.009009009009009009,3.495776963952319,7-7
C_PS50886_PS51276,1,0.009009009009009009,1.7226906505816462,111-111
C_PS50886_PS51276,1,0.009009009009009009,1.907237541289674,147-147
C_PS50886_PS51276,2,0.018018018018018018,2.2081272440040216,105-106
C_PS50886_PS51276,3,0.02702702702702703,5.7869862128392935,140-142
C_PS50886_PS51276,3,0.02702702702702703,3.447248312508977,163-165
C_PS50886_PS51276,4,0.036036036036036036,4.580732442912539,39-56
C_PS50886_PS51276,6,0.05405405405405406,6.796536693953758,11-16
C_PS50886_PS51276,6,0.05405405405405406,4.407695677150654,22-34
C_PS50886_PS51276,7,0.06306306306306306,14.71174493752693,84-90
C_PS50886_PS51276,8,0.07207207207207207,11.630099095217581,127-135
C_PS50886_PS51276,10,0.09009009009009009,11.321380152233235,170-184
C_PS50886_PS51297,1,0.008928571428571428,3.6903817798841496,115-115
C_PS50886_PS51297,2,0.017857142857142856,5.551232717342053,130-131
C_PS50886_PS51297,4,0.03571428571428571,5.643385319078585,43-46
C_PS50886_PS51297,5,0.044642857142857144,10.749388539867986,58-62
C_PS50886_PS51297,5,0.044642857142857144,5.469712516991807,79-83
C_PS50886_PS51297,11,0.09821428571428571,10.347484294059297,29-39
C_PS50886_PS51303,1,0.009009009009009009,2.8514620986960137,143-143
C_PS50886_PS51303,3,0.02702702702702703,5.048214448282325,90-92
C_PS50886_PS51303,5,0.04504504504504504,5.864826224328594,60-64
C_PS50886_PS51303,5,0.04504504504504504,9.62658901652074,82-86
C_PS50886_PS51303,5,0.04504504504504504,8.351933622513187,134-139
C_PS50886_PS51303,13,0.11711711711711711,17.133219267946558,37-49
C_PS50886_PS51304,1,0.008547008547008548,1.1578335487577192,77-77
C_PS50886_PS51304,1,0.008547008547008548,1.1245002154243866,81-81
C_PS50886_PS51304,1,0.008547008547008548,3.7430841591268127,178-178
C_PS50886_PS51304,1,0.008547008547008548,2.446045526353583,242-242
C_PS50886_PS51304,1,0.008547008547008548,1.1722425678586819,246-246
C_PS50886_PS51304,2,0.017094017094017096,5.119329312078128,72-73
C_PS50886_PS51304,2,0.017094017094017096,5.9599770213988235,183-184
C_PS50886_PS51304,2,0.017094017094017096,4.510578773517162,206-207
C_PS50886_PS51304,2,0.017094017094017096,3.6110010053138017,258-259
C_PS50886_PS51304,3,0.02564102564102564,7.767899612236107,49-51
C_PS50886_PS51304,6,0.05128205128205128,5.262546316243,213-218
C_PS50886_PS51304,8,0.06837606837606838,8.819613672267701,8-15
C_PS50886_PS51358,3,0.026785714285714284,4.672005441460419,15-17
C_PS50886_PS51358,3,0.026785714285714284,11.817345093909076,119-122
C_PS50886_PS51358,5,0.044642857142857144,12.759734655666726,93-97
C_PS50886_PS51358,5,0.044642857142857144,7.009639283833598,126-130
C_PS50886_PS51358,5,0.044642857142857144,9.9249280322977,169-173
C_PS50886_PS51358,11,0.09821428571428571,14.19894125563162,67-77
C_PS50886_PS51358,12,0.10714285714285714,17.17587648469955,22-33
C_PS50886_PS51369,3,0.02702702702702703,4.4017219589257515,16-18
C_PS50886_PS51369,9,0.08108108108108109,9.796684345144062,118-126
C_PS50886_PS51369,13,0.11711711711711711,14.637301963439405,33-59
C_PS50886_PS51382,1,0.008547008547008548,1.2963367212927541,44-44
C_PS50886_PS51382,1,0.008547008547008548,2.1996809037096257,441-441
C_PS50886_PS51382,1,0.008547008547008548,1.4847853023468285,677-677
C_PS50886_PS51382,1,0.008547008547008548,1.1840582234149872,717-717
C_PS50886_PS51382,2,0.017094017094017096,3.7029077447229675,711-712
C_PS50886_PS51382,5,0.042735042735042736,4.496650202706562,419-423
C_PS50886_PS51382,6,0.05128205128205128,4.606956832067608,399-404
C_PS50886_PS51382,7,0.05982905982905983,6.270277412969413,687-693
C_PS50886_PS51382,18,0.15384615384615385,22.12311777917357,7-37
C_PS50886_PS51389,2,0.017857142857142856,2.8759050469776337,20-21
C_PS50886_PS51389,5,0.044642857142857144,8.47681037110945,10-14
C_PS50886_PS51455,1,0.008928571428571428,2.2895612523337645,161-161
C_PS50886_PS51455,1,0.008928571428571428,2.9562537699267564,194-194
C_PS50886_PS51455,1,0.008928571428571428,2.091195605342526,198-198
C_PS50886_PS51455,1,0.008928571428571428,1.3325427258365647,557-557
C_PS50886_PS51455,1,0.008928571428571428,1.7721147493896314,567-567
C_PS50886_PS51455,4,0.03571428571428571,9.788450380583082,523-526
C_PS50886_PS51455,5,0.044642857142857144,7.390633347694959,202-206
C_PS50886_PS51455,6,0.05357142857142857,8.904607927617407,145-150
C_PS50886_PS51455,31,0.2767857142857143,36.38118555220452,217-340
C_PS50886_PS51490,1,0.009009009009009009,1.9664218009478678,38-38
C_PS50886_PS51490,1,0.009009009009009009,2.1672906793048976,66-66
C_PS50886_PS51490,1,0.009009009009009009,1.2081595576619275,147-147
C_PS50886_PS51490,5,0.04504504504504504,5.941919431279622,139-143
C_PS50886_PS51490,6,0.05405405405405406,8.492938388625593,56-61
C_PS50886_PS51490,6,0.05405405405405406,12.468048973143762,103-108
C_PS50886_PS51516,1,0.009009009009009009,1.2699555167539707,116-116
C_PS50886_PS51516,1,0.009009009009009009,1.2214729358942384,120-120
C_PS50886_PS51516,4,0.036036036036036036,6.131559407998671,85-88
C_PS50886_PS51516,6,0.05405405405405406,9.226595576619275,106-111
C_PS50886_PS51516,8,0.07207207207207207,9.372809096200216,64-71
C_PS50886_PS51516,8,0.07207207207207207,15.578326265901723,164-171
C_PS50886_PS51521,1,0.009009009009009009,3.7237677725118488,29-29
C_PS50886_PS51521,1,0.009009009009009009,1.3955858918881794,34-34
C_PS50886_PS51521,1,0.009009009009009009,1.1269548045882272,157-157
