0.58,0.8421052631578947,0.34278959810874704,0.07443229275647865
0.59,0.8421052631578947,0.34278959810874704,0.07443229275647865
0.6,0.8070175438596491,0.2931442080378251,0.08134753066224301
0.61,0.8070175438596491,0.2931442080378251,0.08134753066224301
0.62,0.8070175438596491,0.2931442080378251,0.08134753066224301
0.63,0.8070175438596491,0.2931442080378251,0.08134753066224301
0.64,0.7719298245614036,0.2553191489361702,0.10599163134732079
0.65,0.7719298245614036,0.2553191489361702,0.10599163134732079
0.66,0.7719298245614036,0.2553191489361702,0.10599163134732079
0.67,0.7192982456140351,0.21749408983451535,0.08683767488255842
0.68,0.7192982456140351,0.21749408983451535,0.08683767488255842
0.6900000000000001,0.7192982456140351,0.21749408983451535,0.08683767488255842
0.7,0.7105263157894738,0.182033096926714,0.07443229275647865
0.71,0.7105263157894738,0.182033096926714,0.07443229275647865
0.72,0.7105263157894738,0.182033096926714,0.07443229275647865
0.73,0.7105263157894738,0.182033096926714,0.07443229275647865
0.74,0.6754385964912281,0.16548463356973997,0.09924305700863825
0.75,0.6754385964912281,0.16548463356973997,0.09924305700863825
0.76,0.6754385964912281,0.16548463356973997,0.09924305700863825
0.77,0.587719298245614,0.13475177304964536,0.11026144815768889
0.78,0.587719298245614,0.13475177304964536,0.11026144815768889
0.79,0.587719298245614,0.13475177304964536,0.11026144815768889
0.8,0.5614035087719299,0.10638297872340426,0.1102614481576889
0.81,0.5614035087719299,0.10638297872340426,0.1102614481576889
0.8200000000000001,0.5614035087719299,0.10638297872340426,0.1102614481576889
0.83,0.5614035087719299,0.10638297872340426,0.1102614481576889
0.84,0.543859649122807,0.08274231678486998,0.1221788445367028
0.85,0.543859649122807,0.08274231678486998,0.1221788445367028
0.86,0.543859649122807,0.08274231678486998,0.1221788445367028
0.87,0.47368421052631576,0.06382978723404258,0.1196331727805777
0.88,0.47368421052631576,0.06382978723404258,0.1196331727805777
0.89,0.47368421052631576,0.06382978723404258,0.1196331727805777
0.9,0.4473684210526316,0.05200945626477541,0.09846466807299849
0.91,0.4473684210526316,0.05200945626477541,0.09846466807299849
0.92,0.4473684210526316,0.05200945626477541,0.09846466807299849
0.93,0.4473684210526316,0.05200945626477541,0.09846466807299849
0.9400000000000001,0.40350877192982454,0.037825059101654825,0.12951599175643336
0.95,0.40350877192982454,0.037825059101654825,0.12951599175643336
0.96,0.40350877192982454,0.037825059101654825,0.12951599175643336
0.97,0.30701754385964913,0.021276595744680882,0.12405382126079781
0.98,0.30701754385964913,0.021276595744680882,0.12405382126079781
0.99,0.30701754385964913,0.021276595744680882,0.12405382126079781
1.0,0.0,0.0,0.0
